source,job_id,title,company_name,location_raw,remote_status,job_type,description,tags_raw,publication_date,job_url,salary_text_raw,scrape_date
Arbeitnow,marketing-manager-in-koln-cologne-220592,Marketing Manager (m/f/x) in Köln,konfetti GmbH,Cologne,On-site,teamleitung,"konfetti ist die Buchungsplattform und Software für lokale Workshops. Seit der Gründung im April 2021 haben wir unser Produkt stetig weiterentwickelt und arbeiten nun mit mehr als 2.500 Anbietern zusammen. Insgesamt können wir über 12.000 Erlebnissen und Aktivitäten in Deutschland, Österreich und online anbieten. Dein next Step - konfetti! Du suchst nach einer neuen Herausforderung in einem wachsenden Startup? Du möchtest Verantwortung für den Erfolg unseres Unternehmens übernehmen und beim weiteren Unternehmensaufbau aktiv mit anpacken? Werde Teil eines Weltklasse-Teams mit office-first culture! <h2>Aufgaben</h2> Brand Marketing: Du pflegst unsere Marke wie deinen Lieblings-Zimmerpflanze. Du sorgst dafür, dass wir überall ""on brand"" sind und die Leute bei konfetti sofort an Spaß und Qualität denken. Paid Social &#x26; Ad Creation: Du bist unser Performance-Artist. Du konzipierst und erstellst packende Ads für Kanäle wie Instagram, TikTok und Facebook. Du hast das Auge für Design und d",Marketing Manager,1778256054,https://www.arbeitnow.com/jobs/companies/konfetti-gmbh/marketing-manager-in-koln-cologne-220592,,2026-05-10
Arbeitnow,senior-product-manager-connectivity-all-genders-berlin-173648,Senior Product Manager – Connectivity (all genders),GIATA GmbH,Berlin,On-site,professional / experienced,"<h2>Your mission</h2> We are looking for a Senior Product Manager – Connectivity to lead the evolution of GIATA’s connectivity layer — the backbone that enables our customers and partners to integrate, exchange, and operationalize travel data at scale. You will take ownership of APIs, data pipelines, and integration frameworks that connect hundreds of suppliers and distribution partners. Your mission is to ensure that GIATA’s connectivity products are scalable, reliable, and easy to integrate — enabling faster time-to-market and unlocking new business opportunities. This is a highly cross-functional role, working closely with Engineering, Commercial teams, Customer Experience, and external partners. Own the end‑to‑end product strategy and roadmap for GIATA’s connectivity and integration capabilities Drive the development of scalable APIs, data pipelines, and integration tooling in close collaboration with Engineering Enable high‑performance real‑time and batch data exchange, improving ",Marketing and Communication,1778256054,https://www.arbeitnow.com/jobs/companies/giata-gmbh/senior-product-manager-connectivity-all-genders-berlin-173648,,2026-05-10
Arbeitnow,visiting-investment-analyst-berlin-186064,Visiting Investment Analyst,P3A,Berlin,On-site,Internship,"Visiting Investment Analyst (all genders) <em>P3A · Berlin · 3–6 Months · Start Immediately</em> P3A is a Berlin-based alternative investment holding founded by serial entrepreneur Jannes Fischer. We invest across four core verticals - Ventures, Real Estate, Infrastructure, and Space - with a focus on technologies that bridge digital systems and real-world assets. As a Visiting Investment Analyst, you will join a lean, high-performance team as one of our first members - working directly with experienced founders, operators, and investors. This is not a structured internship program. It is a hands-on, ownership-driven role for someone ready to operate at the intersection of venture, real estate, and building. <h2>Aufgaben</h2> What you will do Investment Evaluation: Assess and underwrite opportunities across venture, incubation, real estate, and M&#x26;A - from screening to investment recommendation. Dealflow Management: Source and progress deal opportunities across our verticals. Marke",Mergers & Acquisitions,1778254252,https://www.arbeitnow.com/jobs/companies/p3a/visiting-investment-analyst-berlin-186064,,2026-05-10
Arbeitnow,senior-associate-fixed-income-index-management-frankfurt-am-main-410038,Senior Associate (m/f/d) Fixed Income Index Management,Solactive AG,Frankfurt am Main,On-site,professional / experienced,"<h2>Company Description</h2> Since its foundation in 2007, Solactive AG has evolved into one of the world’s most important and fastest-growing index providers. From our headquarters in Frankfurt, we power global investment products across ETFs, structured products, and mandates. Our reputation is built on innovation, speed, flexibility, and strong partnerships. <h2>Job Overview</h2> Are you passionate about financial data quality and fixed income instruments? Do you enjoy working with large datasets, identifying inconsistencies, and building robust data validation processes? As a Senior Associate within our Fixed Income team, you will play a key role in ensuring the integrity, consistency, and reliability of the data that powers our indices. The role focuses on data validation, structured analysis of fixed income instruments, and strengthening data control frameworks across teams. If you are analytical, detail-oriented, and motivated to build resilient data processes in a dynamic finan",Finance,1778254251,https://www.arbeitnow.com/jobs/companies/solactive-ag/senior-associate-fixed-income-index-management-frankfurt-am-main-410038,,2026-05-10
Arbeitnow,senior-consultant-sap-hcm-hr-schwerpunkt-pt-oder-py-heidelberg-366913,Senior Consultant SAP HCM/HR Schwerpunkt PT oder PY (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,On-site,Full-time permanent,"<p style="";"">Wir sind die Berater der Weltmarktführer: Hochmotivierte Expertinnen und Experten, die als erfolgreiches Team digitale End-to-End-Geschäftsprozesslösungen vorantreiben. Gemeinsam stärken wir die Zukunft der beeindruckendsten Unternehmen der Welt aus Maschinen- und Anlagenbau, Automotive, Life Science, Pharma und Chemie, mit denen wir viel gemeinsam haben. <p style="";"">Unser ausgezeichneter Ruf bei Hidden Champions öffnet Dir die Türen für anspruchsvolle Projekte mit einzigartigen Gestaltungsmöglichkeiten. Werde Teil einer der besten und verlässlichsten Beratungen und nutze vielfältige Entwicklungschancen. Als engagiertes Teammitglied kannst Du bei uns schnell Verantwortung übernehmen und über Dich hinauswachsen. Du triffst auf ein starkes Team, das zusammenhält und wirklich etwas bewegen will. <span style=""color: #201918"">cbs Corporate Business Solutions hat sich als internationale Unternehmensberatung auf globale Geschäftslösungen für Industrieunternehmen spezialisiert. F",Consulting|high school coursework,1778253616,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-consultant-sap-hcm-hr-schwerpunkt-pt-oder-py-heidelberg-366913,,2026-05-10
Arbeitnow,senior-sap-successfactors-consultant-compensation-performance-goals-heidelberg-145616,(Senior) SAP SuccessFactors Consultant – Compensation / Performance & Goals (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,On-site,Full-time permanent,"<p style="";"">Wir sind die Berater der Weltmarktführer: Hochmotivierte Expertinnen und Experten, die als erfolgreiches Team digitale End-to-End-Geschäftsprozesslösungen vorantreiben. Gemeinsam stärken wir die Zukunft der beeindruckendsten Unternehmen der Welt aus Maschinen- und Anlagenbau, Automotive, Life Science, Pharma und Chemie, mit denen wir viel gemeinsam haben. <p style="";"">Unser ausgezeichneter Ruf bei Hidden Champions öffnet Dir die Türen für anspruchsvolle Projekte mit einzigartigen Gestaltungsmöglichkeiten. Werde Teil einer der besten und verlässlichsten Beratungen und nutze vielfältige Entwicklungschancen. Als engagiertes Teammitglied kannst Du bei uns schnell Verantwortung übernehmen und über Dich hinauswachsen. Du triffst auf ein starkes Team, das zusammenhält und wirklich etwas bewegen will. <p style="";;""> <p style="";""> <h3>Was Dich erwartet</h3> Herausfordernde Projekte bei namhaften Kunden – weit über den Standard hinaus Projektvielfalt &amp; sinnvolle Aufgaben mit Ver",Consulting|high school coursework,1778253616,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-compensation-performance-goals-heidelberg-145616,,2026-05-10
Arbeitnow,senior-sap-successfactors-consultant-onboarding-heidelberg-144549,(Senior) SAP SuccessFactors Consultant – Onboarding (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,On-site,Full-time permanent,"<p style="";"">Wir sind die Berater der Weltmarktführer: Hochmotivierte Expertinnen und Experten, die als erfolgreiches Team digitale End-to-End-Geschäftsprozesslösungen vorantreiben. Gemeinsam stärken wir die Zukunft der beeindruckendsten Unternehmen der Welt aus Maschinen- und Anlagenbau, Automotive, Life Science, Pharma und Chemie, mit denen wir viel gemeinsam haben. <p style="";"">Unser ausgezeichneter Ruf bei Hidden Champions öffnet Dir die Türen für anspruchsvolle Projekte mit einzigartigen Gestaltungsmöglichkeiten. Werde Teil einer der besten und verlässlichsten Beratungen und nutze vielfältige Entwicklungschancen. Als engagiertes Teammitglied kannst Du bei uns schnell Verantwortung übernehmen und über Dich hinauswachsen. Du triffst auf ein starkes Team, das zusammenhält und wirklich etwas bewegen will. <p style="";;""> <p style="";""> <h3>Was Dich erwartet</h3> Vielfältige Projekte bei namhaften Kunden auch über den Standard hinaus Projektvielfalt &amp; sinnvolle Aufgaben mit Verantwor",Consulting|high school coursework,1778253616,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-onboarding-heidelberg-144549,,2026-05-10
Arbeitnow,hr-business-architect-successfactors-heidelberg-372777,HR Business Architect – SuccessFactors (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,On-site,Full-time permanent,"<p style="";"">Wir sind die Berater der Weltmarktführer: Hochmotivierte Expertinnen und Experten, die als erfolgreiches Team digitale End-to-End-Geschäftsprozesslösungen vorantreiben. Gemeinsam stärken wir die Zukunft der beeindruckendsten Unternehmen der Welt aus Maschinen- und Anlagenbau, Automotive, Life Science, Pharma und Chemie, mit denen wir viel gemeinsam haben. <p style="";"">Unser ausgezeichneter Ruf bei Hidden Champions öffnet Dir die Türen für anspruchsvolle Projekte mit einzigartigen Gestaltungsmöglichkeiten. Werde Teil einer der besten und verlässlichsten Beratungen und nutze vielfältige Entwicklungschancen. Als engagiertes Teammitglied kannst Du bei uns schnell Verantwortung übernehmen und über Dich hinauswachsen. Du triffst auf ein starkes Team, das zusammenhält und wirklich etwas bewegen will. <p style="";;""> <p style="";""> <h3>Was Dich erwartet</h3> Du analysierst HR-Prozesse entlang des gesamten Employee Lifecycles und entwickelst zielgerichtete Soll-Konzepte, die organisa",Consulting|high school coursework,1778253616,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/hr-business-architect-successfactors-heidelberg-372777,,2026-05-10
Arbeitnow,senior-sap-successfactors-consultant-employee-central-mit-schwerpunkt-integration-heidelberg-315647,(Senior) SAP SuccessFactors Consultant – Employee Central mit Schwerpunkt Integration (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,On-site,Full-time permanent,"<p style="";"">Wir sind die Berater der Weltmarktführer: Hochmotivierte Expertinnen und Experten, die als erfolgreiches Team digitale End-to-End-Geschäftsprozesslösungen vorantreiben. Gemeinsam stärken wir die Zukunft der beeindruckendsten Unternehmen der Welt aus Maschinen- und Anlagenbau, Automotive, Life Science, Pharma und Chemie, mit denen wir viel gemeinsam haben. <p style="";"">Unser ausgezeichneter Ruf bei Hidden Champions öffnet Dir die Türen für anspruchsvolle Projekte mit einzigartigen Gestaltungsmöglichkeiten. Werde Teil einer der besten und verlässlichsten Beratungen und nutze vielfältige Entwicklungschancen. Als engagiertes Teammitglied kannst Du bei uns schnell Verantwortung übernehmen und über Dich hinauswachsen. Du triffst auf ein starkes Team, das zusammenhält und wirklich etwas bewegen will. <p style="";;""> <p style="";""> <h3>Was Dich erwartet</h3> Du übernimmst die Verantwortung – sowohl technisch als auch konzeptionell – für die Integration von SAP SuccessFactors Employe",Consulting|high school coursework,1778253616,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-employee-central-mit-schwerpunkt-integration-heidelberg-315647,,2026-05-10
Arbeitnow,senior-consultant-sap-successfactors-employee-central-munchen-420823,(Senior) Consultant SAP SuccessFactors – Employee Central (m/w/d),cbs Corporate Business Solutions GmbH,München,On-site,Full-time permanent,"<p style="";"">Wir sind die Berater der Weltmarktführer: Hochmotivierte Expertinnen und Experten, die als erfolgreiches Team digitale End-to-End-Geschäftsprozesslösungen vorantreiben. Gemeinsam stärken wir die Zukunft der beeindruckendsten Unternehmen der Welt aus Maschinen- und Anlagenbau, Automotive, Life Science, Pharma und Chemie, mit denen wir viel gemeinsam haben. <p style="";"">Unser ausgezeichneter Ruf bei Hidden Champions öffnet Dir die Türen für anspruchsvolle Projekte mit einzigartigen Gestaltungsmöglichkeiten. Werde Teil einer der besten und verlässlichsten Beratungen und nutze vielfältige Entwicklungschancen. Als engagiertes Teammitglied kannst Du bei uns schnell Verantwortung übernehmen und über Dich hinauswachsen. Du triffst auf ein starkes Team, das zusammenhält und wirklich etwas bewegen will. <p style="";;""> <p style="";""> <h3>Was Dich erwartet</h3> Herausfordernde Projekte bei namhaften Kunden – weit über den Standard hinaus Projektvielfalt &amp; sinnvolle Aufgaben mit Ver",Consulting|high school coursework,1778253616,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-consultant-sap-successfactors-employee-central-munchen-420823,,2026-05-10
Arbeitnow,senior-sap-successfactors-consultant-all-genders-employee-central-ec-payroll-heidelberg-316751,(Senior) SAP SuccessFactors Consultant (all genders) - Employee Central (EC) Payroll (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,On-site,Full-time permanent,"<p style="";"">Wir sind die Berater der Weltmarktführer: Hochmotivierte Expertinnen und Experten, die als erfolgreiches Team digitale End-to-End-Geschäftsprozesslösungen vorantreiben. Gemeinsam stärken wir die Zukunft der beeindruckendsten Unternehmen der Welt aus Maschinen- und Anlagenbau, Automotive, Life Science, Pharma und Chemie, mit denen wir viel gemeinsam haben. <p style="";"">Unser ausgezeichneter Ruf bei Hidden Champions öffnet Dir die Türen für anspruchsvolle Projekte mit einzigartigen Gestaltungsmöglichkeiten. Werde Teil einer der besten und verlässlichsten Beratungen und nutze vielfältige Entwicklungschancen. Als engagiertes Teammitglied kannst Du bei uns schnell Verantwortung übernehmen und über Dich hinauswachsen. Du triffst auf ein starkes Team, das zusammenhält und wirklich etwas bewegen will. <p style="";;""> <p style="";""> <h3>Was Dich erwartet</h3> Herausfordernde Projekte bei namhaften Kunden – weit über den Standard hinaus Projektvielfalt &amp; sinnvolle Aufgaben mit Ver",Consulting|high school coursework,1778253616,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-all-genders-employee-central-ec-payroll-heidelberg-316751,,2026-05-10
Arbeitnow,senior-sap-successfactors-consultant-learning-heidelberg-309700,(Senior) SAP SuccessFactors Consultant – Learning (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,On-site,Full-time permanent,"<p style="";"">Wir sind die Berater der Weltmarktführer: Hochmotivierte Expertinnen und Experten, die als erfolgreiches Team digitale End-to-End-Geschäftsprozesslösungen vorantreiben. Gemeinsam stärken wir die Zukunft der beeindruckendsten Unternehmen der Welt aus Maschinen- und Anlagenbau, Automotive, Life Science, Pharma und Chemie, mit denen wir viel gemeinsam haben. <p style="";"">Unser ausgezeichneter Ruf bei Hidden Champions öffnet Dir die Türen für anspruchsvolle Projekte mit einzigartigen Gestaltungsmöglichkeiten. Werde Teil einer der besten und verlässlichsten Beratungen und nutze vielfältige Entwicklungschancen. Als engagiertes Teammitglied kannst Du bei uns schnell Verantwortung übernehmen und über Dich hinauswachsen. Du triffst auf ein starkes Team, das zusammenhält und wirklich etwas bewegen will. <p style="";;""> <p style="";""> <h3>Was Dich erwartet</h3> Herausfordernde Projekte bei namhaften Kunden – weit über den Standard hinaus Projektvielfalt &amp; sinnvolle Aufgaben mit Ver",Consulting|high school coursework,1778253616,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/senior-sap-successfactors-consultant-learning-heidelberg-309700,,2026-05-10
Arbeitnow,solution-architect-sap-successfactors-heidelberg-98186,Solution Architect SAP SuccessFactors (m/w/d),cbs Corporate Business Solutions GmbH,Heidelberg,On-site,Full-time permanent,"<p style="";"">Wir sind die Berater der Weltmarktführer: Hochmotivierte Expertinnen und Experten, die als erfolgreiches Team digitale End-to-End-Geschäftsprozesslösungen vorantreiben. Gemeinsam stärken wir die Zukunft der beeindruckendsten Unternehmen der Welt aus Maschinen- und Anlagenbau, Automotive, Life Science, Pharma und Chemie, mit denen wir viel gemeinsam haben. <p style="";"">Unser ausgezeichneter Ruf bei Hidden Champions öffnet Dir die Türen für anspruchsvolle Projekte mit einzigartigen Gestaltungsmöglichkeiten. Werde Teil einer der besten und verlässlichsten Beratungen und nutze vielfältige Entwicklungschancen. Als engagiertes Teammitglied kannst Du bei uns schnell Verantwortung übernehmen und über Dich hinauswachsen. Du triffst auf ein starkes Team, das zusammenhält und wirklich etwas bewegen will. <p style="";;""> <p style="";""> <h3>Was Dich erwartet</h3> Herausfordernde Projekte bei namhaften Kunden – weit über den Standard hinaus Du berätst Kunden zur optimalen Systemarchitektu",Consulting|high school coursework,1778253616,https://www.arbeitnow.com/jobs/companies/cbs-corporate-business-solutions-gmbh/solution-architect-sap-successfactors-heidelberg-98186,,2026-05-10
Arbeitnow,head-of-marketing-growth-munster-170521,Head of Marketing & Growth (m/w/d),syte GmbH,Münster,Remote,berufserfahren,"<h2>Deine Mission</h2> Gestalte die Zukunft des PropTech-Marketings bei syte! Wir suchen einen strategischen Architekten, der Marketing als zentralen Umsatzhebel erkennt und steuert. Als Head of Marketing &#x26; Growth (m/w/d) treibst du unser Wachstum aktiv und revenue-getrieben voran. Du verbindest datengetriebene Demand Generation mit innovativem Branding und skalierst syte zur führenden Marke in der Branche. Wenn du Lust hast, Verantwortung mit echtem Mitgründer-Mindset zu übernehmen und unsere Marktpositionierung auf das nächste Level zu heben, ist das hier deine Mission. Strategische Marketingverantwortung: Du trägst die Gesamtverantwortung für die Marketingstrategie im Kernmarkt und perspektivisch auch in internationalen Märkten. Du entwickelst eine klare 12–24-Monats-Strategie, validierst sie laufend gegen die Realität. Growth Strategy &#x26; Demand Generation: In enger Abstimmung mit dem Vertrieb definierst und schärfst du unser Ideal Customer Profile (ICP). Darauf aufbauend v",Remote|Marketing and Communication,1778252428,https://www.arbeitnow.com/jobs/companies/syte-gmbh/head-of-marketing-growth-munster-170521,,2026-05-10
Arbeitnow,it-support-engineer-munich-based-447760,IT Support Engineer - Munich Based,Bragi,Munich,On-site,professional / experienced,"Bragi was founded in 2013 and launched the world's first Truly Wireless Earphones in 2015 (yes, a whole 12 months before the Airpods...) Since then, we have evolved from a promising startup to a market-moving creator of innovative technology, opening the new category of Truly Wireless Earphones. Bragi transformed into a software enabler for consumer brands, focusing on scaling its technology after investing more than $90 million in software and AI. Now we are a leader in the AI headphone space, known for our smart devices that integrate seamlessly into users' lives. With a focus on innovation and user experience, we are driving the evolution of wearable technology. IT Support Engineer – Munich-Based We’re looking for a motivated and technically curious IT Support Engineer to join our team in Munich. If you enjoy working across different systems and helping others solve IT challenges, we’d love to meet you. This role requires working in-office five days a week <h2>Tasks</h2> Provide IT ",Helpdesk,1778252427,https://www.arbeitnow.com/jobs/companies/bragi/it-support-engineer-munich-based-447760,,2026-05-10
